,Year,Donor Name,CBPF Name,Paid Amount,Pledged Amount,Total Contributions,Local Curency,Exchange Rate,Paid Amount (Local Currency),Pledged Amount (Local Currency),Total Contributions (Local Currency)
0,2006,Netherlands,Ethiopia,5012000.0,0.0,5012000.0,USD,1.0,5012000.0,0,5012000.0
1,2006,Norway,Ethiopia,1553277.0,0.0,1553277.0,USD,1.0,1553277.0,0,1553277.0
2,2006,Switzerland,Ethiopia,247934.0,0.0,247934.0,CHF,1.21,300000.14,0,300000.14
3,2006,United Kingdom,Ethiopia,8861284.0,0.0,8861284.0,GBP,0.56,5000000.2,0,5000000.2
0,2007,Netherlands,Ethiopia,3395940.0,0.0,3395940.0,USD,1.0,3395940.0,0,3395940.0
1,2007,Norway,Ethiopia,2022775.61,0.0,2022775.61,NOK,5.44,10999673.72,0,10999673.72
2,2007,Norway,Haiti,1833920.19,0.0,1833920.19,NOK,5.45,10000366.8,0,10000366.8
3,2007,Spain,oPt,4000000.0,0.0,4000000.0,EUR,0.75,3000000.0,0,3000000.0
4,2007,Sweden,Ethiopia,577564.8,0.0,577564.8,SEK,6.93,4000213.8,0,4000213.8
5,2007,Sweden,oPt,1469495.63,0.0,1469495.63,SEK,6.8,9999917.76,0,9999917.76
6,2007,United Kingdom,Ethiopia,7632793.06,0.0,7632793.06,GBP,0.5,3800000.14,0,3800000.14
7,2007,United Kingdom,Myanmar,801603.21,0.0,801603.21,GBP,0.5,400000.0,0,400000.0
0,2008,Ireland,Ethiopia,4352602.22,0.0,4352602.22,EUR,0.75,3285000.0,0,3285000.0
1,2008,Italy,Ethiopia,857232.7,0.0,857232.7,EUR,0.64,545200.0,0,545200.0
2,2008,Netherlands,Ethiopia,25675584.0,0.0,25675584.0,USD,1.0,25675584.0,0,25675584.0
3,2008,Norway,Ethiopia,2644227.99,0.0,2644227.99,NOK,5.67,14999632.4,0,14999632.4
4,2008,Norway,Haiti,367060.55,0.0,367060.55,NOK,5.45,2000112.94,0,2000112.94
5,2008,Norway,oPt,713840.03,0.0,713840.03,NOK,7.0,4999735.57,0,4999735.57
6,2008,Spain,Ethiopia,1293661.06,0.0,1293661.06,EUR,0.77,1000000.0,0,1000000.0
7,2008,Spain,oPt,918635.17,0.0,918635.17,EUR,0.76,700000.0,0,700000.0
8,2008,Sweden,Ethiopia,4090487.37,0.0,4090487.37,SEK,7.33,29999631.86,0,29999631.86
9,2008,Sweden,Haiti,2418250.06,0.0,2418250.06,SEK,7.44,17999566.43,0,17999566.43
10,2008,Sweden,oPt,893735.02,0.0,893735.02,SEK,7.83,6999732.68,0,6999732.68
11,2008,Switzerland,Ethiopia,689852.77,0.0,689852.77,CHF,1.16,800000.0,0,800000.0
12,2008,United Kingdom,Ethiopia,28489852.18,0.0,28489852.18,GBP,0.53,15000000.0,0,15000000.0
13,2008,United Kingdom,Haiti,921658.99,0.0,921658.99,GBP,0.65,600000.0,0,600000.0
14,2008,United Kingdom,Myanmar,1086956.52,0.0,1086956.52,GBP,0.51,550000.0,0,550000.0
0,2009,Belgium,DRC,2158273.38,0.0,2158273.38,EUR ,0.7,1500000.0,0,1500000.0
1,2009,Denmark,Ethiopia,4893091.82,0.0,4893091.82,DKK,5.11,24998806.11,0,24998806.11
2,2009,Ireland,CAR,1461072.0,0.0,1461072.0,EUR ,0.69,1015445.0,0,1015445.0
3,2009,Ireland,DRC,738722.0,0.0,738722.0,EUR ,0.68,499376.0,0,499376.0
4,2009,Ireland,Ethiopia,2033132.53,0.0,2033132.53,EUR,0.66,1350000.0,0,1350000.0
5,2009,Ireland,oPt,661375.66,0.0,661375.66,EUR,0.76,500000.0,0,500000.0
6,2009,Ireland,Sudan,1480372.0,0.0,1480372.0,EUR ,0.69,1018496.0,0,1018496.0
7,2009,Italy,Ethiopia,1010101.0,0.0,1010101.0,EUR,0.69,699999.99,0,699999.99
8,2009,Luxembourg,DRC,658761.53,0.0,658761.53,EUR ,0.76,500000.0,0,500000.0
9,2009,Netherlands,CAR,2941176.0,0.0,2941176.0,USD ,1.0,2941176.0,0,2941176.0
10,2009,Netherlands,DRC,16999970.0,0.0,16999970.0,USD ,1.0,16999970.0,0,16999970.0
11,2009,Netherlands,Ethiopia,15441176.0,0.0,15441176.0,USD,1.0,15441176.0,0,15441176.0
12,2009,Netherlands,oPt,1102941.0,0.0,1102941.0,USD,1.0,1102941.0,0,1102941.0
13,2009,Netherlands,Sudan,23823529.0,0.0,23823529.0,USD ,1.0,23823529.0,0,23823529.0
14,2009,Norway,Colombia,993484.22,0.0,993484.22,NOK,5.74,5699618.97,0,5699618.97
15,2009,Norway,DRC,3091160.11,0.0,3091160.11,NOK ,6.43,19891615.0,0,19891615.0
16,2009,Norway,Ethiopia,2232764.14,0.0,2232764.14,NOK,6.27,13999874.19,0,13999874.19
17,2009,Norway,oPt,778258.57,0.0,778258.57,NOK,6.42,5000311.31,0,5000311.31
18,2009,Norway,Sudan,15866005.71,0.0,15866005.71,NOK ,6.62,105066084.0,0,105066084.0
19,2009,Spain,Ethiopia,1443001.44,0.0,1443001.44,EUR,0.69,1000000.0,0,1000000.0
20,2009,Sweden,CAR,2104324.94,0.0,2104324.94,SEK ,6.89,14498799.0,0,14498799.0
21,2009,Sweden,Colombia,431790.0,0.0,431790.0,SEK,6.95,3000076.92,0,3000076.92
22,2009,Sweden,DRC,5635488.25,0.0,5635488.25,SEK ,6.95,39164780.0,0,39164780.0
23,2009,Sweden,DRC,14201324.45,0.0,14201324.45,USD ,1.0,14201324.0,0,14201324.0
24,2009,Sweden,Ethiopia,6476849.86,0.0,6476849.86,SEK,6.95,45001152.83,0,45001152.83
25,2009,Sweden,Myanmar,1563540.07,0.0,1563540.07,SEK,7.03,10999504.39,0,10999504.39
26,2009,Sweden,oPt,3072520.04,0.0,3072520.04,SEK,7.16,22000029.8,0,22000029.8
27,2009,Sweden,Sudan,14742024.34,0.0,14742024.34,SEK ,7.8,114927601.0,0,114927601.0
28,2009,Switzerland,Ethiopia,699300.7,0.0,699300.7,CHF,1.0,700000.0,0,700000.0
29,2009,Switzerland,oPt,499500.5,0.0,499500.5,CHF,1.0,500000.0,0,500000.0
30,2009,United Kingdom,CAR,1220000.0,0.0,1220000.0,GBP ,0.63,766160.0,0,766160.0
31,2009,United Kingdom,DRC,25057500.0,0.0,25057500.0,USD ,1.0,25057500.0,0,25057500.0
32,2009,United Kingdom,Ethiopia,11173248.41,0.0,11173248.41,GBP,0.63,7000000.0,0,7000000.0
33,2009,United Kingdom,Myanmar,414593.7,0.0,414593.7,GBP,0.6,250000.0,0,250000.0
34,2009,United Kingdom,oPt,1436781.61,0.0,1436781.61,GBP,0.7,1000000.0,0,1000000.0
35,2009,United Kingdom,Sudan,60100166.94,0.0,60100166.94,GBP ,0.6,36000000.0,0,36000000.0
0,2010,Afghanistan,Haiti,200000.0,0.0,200000.0,USD,1.0,200000.0,0,200000.0
1,2010,Algeria,Haiti,500000.0,0.0,500000.0,USD,1.0,500000.0,0,500000.0
2,2010,Andorra,Haiti,69920.17,0.0,69920.17,EUR,0.71,49992.92,0,49992.92
3,2010,Armenia,Haiti,100000.0,0.0,100000.0,USD,1.0,100000.0,0,100000.0
4,2010,Australia,Pakistan,1803000.0,0.0,1803000.0,AUD,1.11,1999527.0,0,1999527.0
5,2010,Azerbaijan,Haiti,499978.0,0.0,499978.0,USD,1.0,499978.0,0,499978.0
6,2010,Azerbaijan,Pakistan,1999956.0,0.0,1999956.0,USD,1.0,1999956.0,0,1999956.0
7,2010,Belgium,DRC,4789721.65,0.0,4789721.65,EUR ,0.73,3500000.0,0,3500000.0
8,2010,Benin,Haiti,86000.0,0.0,86000.0,USD,1.0,86000.0,0,86000.0
9,2010,Botswana,Haiti,128100.0,0.0,128100.0,USD,1.0,128100.0,0,128100.0
10,2010,Botswana,Pakistan,103040.0,0.0,103040.0,USD,1.0,103040.0,0,103040.0
11,2010,Brazil,Haiti,7012539.37,0.0,7012539.37,USD,1.0,7012539.37,0,7012539.37
12,2010,Brunei Darussalam,Haiti,52543.83,0.0,52543.83,USD,1.0,52543.83,0,52543.83
13,2010,Burundi,Haiti,161186.14,0.0,161186.14,USD,1.0,161186.14,0,161186.14
14,2010,Cambodia,Haiti,60000.0,0.0,60000.0,USD,1.0,60000.0,0,60000.0
15,2010,Chile,Pakistan,5000.0,0.0,5000.0,USD,1.0,5000.0,0,5000.0
16,2010,"Congo, Republic of",Haiti,950000.0,0.0,950000.0,USD,1.0,950000.0,0,950000.0
17,2010,Denmark,Haiti,5308352.61,0.0,5308352.61,DKK,5.37,28499515.5,0,28499515.5
18,2010,Denmark,Somalia,4317416.46,0.0,4317416.46,DKK ,6.03,26055608.0,0,26055608.0
19,2010,Denmark,Sudan,4854368.93,0.0,4854368.93,DKK ,5.15,25000000.0,0,25000000.0
20,2010,Denmark,Yemen,876650.23,0.0,876650.23,DKK,5.7,5000412.91,0,5000412.91
21,2010,Equatorial Guinea,Haiti,1999977.0,0.0,1999977.0,USD,1.0,1999977.0,0,1999977.0
22,2010,Finland,Somalia,2617200.0,0.0,2617200.0,EUR ,0.76,1996924.0,0,1996924.0
23,2010,France,Haiti,6747638.33,0.0,6747638.33,EUR,0.74,5000000.0,0,5000000.0
24,2010,Gabon,Haiti,1000000.0,0.0,1000000.0,USD,1.0,1000000.0,0,1000000.0
25,2010,India,Pakistan,20000000.0,0.0,20000000.0,USD,1.0,20000000.0,0,20000000.0
26,2010,Indonesia,Haiti,50000.0,0.0,50000.0,USD,1.0,50000.0,0,50000.0
27,2010,Ireland,CAR,3052382.67,0.0,3052382.67,EUR ,0.77,2346094.0,0,2346094.0
28,2010,Ireland,DRC,4372682.67,0.0,4372682.67,EUR ,0.76,3324437.0,0,3324437.0
29,2010,Ireland,Haiti,127064.8,0.0,127064.8,EUR,0.79,100000.0,0,100000.0
30,2010,Ireland,Somalia,1291672.01,0.0,1291672.01,EUR ,0.76,985546.0,0,985546.0
31,2010,Ireland,Sudan,5032832.67,0.0,5032832.67,EUR ,0.76,3813608.0,0,3813608.0
32,2010,Italy,Somalia,2618000.0,0.0,2618000.0,EUR ,0.75,1955646.0,0,1955646.0
33,2010,Kazakhstan,Haiti,99959.0,0.0,99959.0,USD,1.0,99959.0,0,99959.0
34,2010,Kazakhstan,Pakistan,99959.0,0.0,99959.0,USD,1.0,99959.0,0,99959.0
35,2010,Kenya,Haiti,1987.33,0.0,1987.33,USD,1.0,1987.33,0,1987.33
36,2010,Luxembourg,DRC,610500.61,0.0,610500.61,EUR ,0.82,500000.0,0,500000.0
37,2010,"Macedonia, The former Yugoslav Republic of",Haiti,90000.0,0.0,90000.0,USD,1.0,90000.0,0,90000.0
38,2010,Madagascar,Haiti,5000.0,0.0,5000.0,USD,1.0,5000.0,0,5000.0
39,2010,Malta,Haiti,70028.01,0.0,70028.01,EUR,0.71,50000.0,0,50000.0
40,2010,Malta,Pakistan,12706.48,0.0,12706.48,EUR,0.79,10000.0,0,10000.0
41,2010,Moldova,Haiti,90000.0,0.0,90000.0,USD,1.0,90000.0,0,90000.0
42,2010,Mongolia,Haiti,20000.0,0.0,20000.0,USD,1.0,20000.0,0,20000.0
43,2010,Netherlands,CAR,2097902.0,0.0,2097902.0,USD ,1.0,2097902.0,0,2097902.0
44,2010,Netherlands,DRC,7097902.0,0.0,7097902.0,USD ,1.0,7097902.0,0,7097902.0
45,2010,Netherlands,Ethiopia,9790210.0,0.0,9790210.0,USD,1.0,9790210.0,0,9790210.0
46,2010,Netherlands,Somalia,9042657.0,0.0,9042657.0,USD ,1.0,9042657.0,0,9042657.0
47,2010,Netherlands,Sudan,10209785.0,0.0,10209785.0,USD ,1.0,10209785.0,0,10209785.0
48,2010,New Zealand,Pakistan,1454880.0,0.0,1454880.0,NZD,1.38,2000460.0,0,2000460.0
49,2010,Nigeria,Haiti,2501000.0,0.0,2501000.0,USD,1.0,2501000.0,0,2501000.0
50,2010,Norway,Colombia,1005111.66,0.0,1005111.66,NOK,5.97,5999511.5,0,5999511.5
51,2010,Norway,DRC,3365273.72,0.0,3365273.72,NOK ,5.92,19935882.0,0,19935882.0
52,2010,Norway,Ethiopia,747030.74,0.0,747030.74,NOK,6.69,4999876.74,0,4999876.74
53,2010,Norway,oPt,760184.96,0.0,760184.96,NOK,6.58,4999736.48,0,4999736.48
54,2010,Norway,Pakistan,3211035.9,0.0,3211035.9,NOK,6.01,19299790.56,0,19299790.56
55,2010,Norway,Somalia,1700000.0,0.0,1700000.0,USD ,1.0,1700000.0,0,1700000.0
56,2010,Norway,Sudan,19888824.62,0.0,19888824.62,NOK ,6.03,119843376.0,0,119843376.0
57,2010,PRIVATE SECTOR,Haiti,187768.06,0.0,187768.06,USD,1.0,187787.98,0,187787.98
58,2010,PRIVATE SECTOR,Pakistan,121054.18,0.0,121054.18,USD,1.0,121054.18,0,121054.18
59,2010,Saudi Arabia,Haiti,50000000.0,0.0,50000000.0,USD,1.0,50000000.0,0,50000000.0
60,2010,Sierra Leone,Haiti,100000.0,0.0,100000.0,USD,1.0,100000.0,0,100000.0
61,2010,Slovenia,Haiti,277777.78,0.0,277777.78,EUR,0.72,200000.0,0,200000.0
62,2010,Spain,Colombia,674763.83,0.0,674763.83,EUR,0.74,500000.0,0,500000.0
63,2010,Spain,DRC,12517040.0,0.0,12517040.0,EUR ,0.75,9402359.0,0,9402359.0
64,2010,Spain,Ethiopia,1221001.22,0.0,1221001.22,EUR,0.82,1000000.0,0,1000000.0
65,2010,Spain,oPt,1622398.62,0.0,1622398.62,EUR,0.74,1200000.0,0,1200000.0
66,2010,Spain,Sudan,17132700.0,0.0,17132700.0,EUR ,0.75,12879840.0,0,12879840.0
67,2010,Sweden,CAR,3998789.94,0.0,3998789.94,SEK ,7.06,28247431.0,0,28247431.0
68,2010,Sweden,Colombia,437849.97,0.0,437849.97,SEK,6.85,3000147.99,0,3000147.99
69,2010,Sweden,DRC,15510049.51,0.0,15510049.51,SEK ,7.14,110810011.0,0,110810011.0
70,2010,Sweden,Ethiopia,3696599.84,0.0,3696599.84,SEK,8.12,30001604.3,0,30001604.3
71,2010,Sweden,Haiti,817559.99,0.0,817559.99,SEK,7.34,6000072.77,0,6000072.77
72,2010,Sweden,Somalia,1358475.0,0.0,1358475.0,SEK ,7.71,10479276.0,0,10479276.0
73,2010,Sweden,Somalia,1200000.0,0.0,1200000.0,USD ,1.0,1200000.0,0,1200000.0
74,2010,Sweden,Sudan,13907975.8,0.0,13907975.8,SEK ,7.23,100554665.0,0,100554665.0
75,2010,Sweden,Yemen,951859.95,0.0,951859.95,SEK,7.35,6999978.07,0,6999978.07
76,2010,Switzerland,Somalia,936182.09,0.0,936182.09,CHF ,0.97,908721.0,0,908721.0
77,2010,Tunisia,Haiti,1000000.0,0.0,1000000.0,USD,1.0,1000000.0,0,1000000.0
78,2010,Uganda,Haiti,100000.0,0.0,100000.0,USD,1.0,100000.0,0,100000.0
79,2010,UN and Other Agencies,Haiti,1070867.25,0.0,1070867.25,USD,1.0,1070867.25,0,1070867.25
80,2010,United Kingdom,CAR,2293577.98,0.0,2293577.98,GBP ,0.65,1500000.0,0,1500000.0
81,2010,United Kingdom,DRC,78399500.0,0.0,78399500.0,GBP ,0.63,49419152.0,0,49419152.0
82,2010,United Kingdom,oPt,1600000.0,0.0,1600000.0,GBP,0.63,1000000.0,0,1000000.0
83,2010,United Kingdom,Pakistan,7824726.13,0.0,7824726.13,GBP,0.64,5000000.0,0,5000000.0
84,2010,United Kingdom,Somalia,6100000.0,0.0,6100000.0,USD ,1.0,6100000.0,0,6100000.0
85,2010,United Kingdom,Yemen,792393.03,0.0,792393.03,GBP,0.63,500000.0,0,500000.0
86,2010,Viet Nam,Haiti,130000.0,0.0,130000.0,USD,1.0,130000.0,0,130000.0
0,2012,Australia,Myanmar,1047200.0,0.0,1047200.0,AUD,0.96,1000076.0,0,1000076.0
1,2012,Australia,Somalia,9154900.0,0.0,9154900.0,AUD ,0.99,9101035.0,0,9101035.0
2,2012,Australia,South Sudan,9345700.0,0.0,9345700.0,AUD ,0.95,8889639.0,0,8889639.0
3,2012,Australia,Sudan,2121600.0,0.0,2121600.0,AUD ,0.93,1975210.0,0,1975210.0
4,2012,Belgium,DRC,5222400.0,0.0,5222400.0,EUR ,0.77,4042138.0,0,4042138.0
5,2012,Denmark,Ethiopia,902391.08,0.0,902391.08,DKK,5.54,5000148.97,0,5000148.97
6,2012,Denmark,oPt,1082836.48,0.0,1082836.48,DKK,5.54,5999996.94,0,5999996.94
7,2012,Denmark,Somalia,5332480.14,0.0,5332480.14,DKK ,5.68,30261825.0,0,30261825.0
8,2012,Denmark,South Sudan,5123825.79,0.0,5123825.79,DKK ,5.62,28775406.0,0,28775406.0
9,2012,Denmark,Sudan,6711027.33,0.0,6711027.33,DKK ,5.8,38901743.0,0,38901743.0
10,2012,Denmark,Yemen,1727782.99,0.0,1727782.99,DKK,5.79,10000407.95,0,10000407.95
11,2012,Finland,Somalia,3990600.0,0.0,3990600.0,EUR ,0.75,2976988.0,0,2976988.0
12,2012,Germany,Somalia,2529700.0,0.0,2529700.0,EUR ,0.79,2004113.0,0,2004113.0
13,2012,Ireland,CAR,2465530.4,0.0,2465530.4,EUR ,0.75,1854846.0,0,1854846.0
14,2012,Ireland,DRC,8904494.38,0.0,8904494.38,EUR ,0.77,6847654.0,0,6847654.0
15,2012,Ireland,Ethiopia,1093026.15,0.0,1093026.15,EUR,0.79,859500.0,0,859500.0
16,2012,Ireland,oPt,62735.26,0.0,62735.26,EUR,0.8,50000.0,0,50000.0
17,2012,Ireland,Somalia,4291664.4,0.0,4291664.4,EUR ,0.78,3329365.0,0,3329365.0
18,2012,Ireland,South Sudan,2918882.4,0.0,2918882.4,EUR ,0.78,2280777.0,0,2280777.0
19,2012,Ireland,Sudan,2918882.4,0.0,2918882.4,EUR ,0.78,2280777.0,0,2280777.0
20,2012,Ireland,Yemen,515841.69,0.0,515841.69,EUR,0.78,400000.0,0,400000.0
21,2012,"Korea, Republic of",Yemen,500000.0,0.0,500000.0,USD,1.0,500000.0,0,500000.0
22,2012,Luxembourg,DRC,307425.0,0.0,307425.0,EUR ,0.82,250859.0,0,250859.0
23,2012,Netherlands,Ethiopia,6428571.0,0.0,6428571.0,EUR,0.82,5245713.94,0,5245713.94
24,2012,Netherlands,Somalia,8500000.0,0.0,8500000.0,USD ,1.0,8500000.0,0,8500000.0
25,2012,Netherlands,South Sudan,20000000.0,0.0,20000000.0,USD ,1.0,20000000.0,0,20000000.0
26,2012,Netherlands,Sudan,5000000.0,0.0,5000000.0,USD ,1.0,5000000.0,0,5000000.0
27,2012,Norway,Colombia,533789.5,0.0,533789.5,NOK,5.62,2999896.99,0,2999896.99
28,2012,Norway,DRC,8462089.49,0.0,8462089.49,NOK ,5.87,49681581.0,0,49681581.0
29,2012,Norway,Ethiopia,820417.37,0.0,820417.37,NOK,6.09,4999623.45,0,4999623.45
30,2012,Norway,Pakistan,874283.76,0.0,874283.76,NOK,5.72,5000028.82,0,5000028.82
31,2012,Norway,Somalia,3474001.61,0.0,3474001.61,NOK ,5.81,20170053.0,0,20170053.0
32,2012,Norway,South Sudan,12106629.98,0.0,12106629.98,NOK ,5.63,68105810.0,0,68105810.0
33,2012,Norway,Sudan,10735343.05,0.0,10735343.05,NOK ,5.59,59978362.0,0,59978362.0
34,2012,PRIVATE SECTOR,Haiti,302.04,0.0,302.04,USD,1.0,302.04,0,302.04
35,2012,Spain,Colombia,649350.65,0.0,649350.65,EUR,0.77,500000.0,0,500000.0
36,2012,Spain,DRC,3833100.0,0.0,3833100.0,EUR ,0.77,2959153.0,0,2959153.0
37,2012,Spain,Ethiopia,649350.65,0.0,649350.65,EUR,0.77,500000.0,0,500000.0
38,2012,Spain,oPt,649350.65,0.0,649350.65,EUR,0.77,500000.0,0,500000.0
39,2012,Spain,Sudan,3833100.0,0.0,3833100.0,EUR ,0.77,2959153.0,0,2959153.0
40,2012,Sweden,CAR,2918650.02,0.0,2918650.02,SEK ,6.69,19515311.0,0,19515311.0
41,2012,Sweden,DRC,18752449.31,0.0,18752449.31,SEK ,7.11,133374328.0,0,133374328.0
42,2012,Sweden,Ethiopia,4486132.26,0.0,4486132.26,SEK,6.69,29998766.42,0,29998766.42
43,2012,Sweden,oPt,1131120.0,0.0,1131120.0,SEK,7.07,8000411.76,0,8000411.76
44,2012,Sweden,Somalia,6852934.61,0.0,6852934.61,SEK ,7.07,48422836.0,0,48422836.0
45,2012,Sweden,South Sudan,19082324.3,0.0,19082324.3,SEK ,6.74,128573250.0,0,128573250.0
46,2012,Sweden,Sudan,15106524.99,0.0,15106524.99,SEK ,6.99,105526995.0,0,105526995.0
47,2012,Sweden,Yemen,1498231.49,0.0,1498231.49,SEK,6.68,10000695.2,0,10000695.2
48,2012,Switzerland,Ethiopia,619973.56,0.0,619973.56,CHF,0.97,600000.0,0,600000.0
49,2012,Switzerland,oPt,539956.8,0.0,539956.8,CHF,0.93,500000.0,0,500000.0
50,2012,Switzerland,Somalia,1801451.7,0.0,1801451.7,CHF ,0.96,1720598.0,0,1720598.0
51,2012,Switzerland,Yemen,969599.85,0.0,969599.85,CHF,0.93,900000.0,0,900000.0
52,2012,United Kingdom,DRC,44896950.0,0.0,44896950.0,GBP ,0.63,28488669.0,0,28488669.0
53,2012,United Kingdom,Ethiopia,12558869.7,0.0,12558869.7,GBP,0.64,8000000.0,0,8000000.0
54,2012,United Kingdom,Pakistan,4846526.66,0.0,4846526.66,GBP,0.62,3000000.0,0,3000000.0
55,2012,United Kingdom,Somalia,25086400.0,0.0,25086400.0,GBP ,0.64,15980037.0,0,15980037.0
56,2012,United Kingdom,South Sudan,49695300.0,0.0,49695300.0,GBP ,0.62,31018558.0,0,31018558.0
57,2012,United Kingdom,Sudan,33469275.0,0.0,33469275.0,GBP ,0.63,21068929.0,0,21068929.0
58,2012,United Kingdom,Yemen,3466108.94,0.0,3466108.94,GBP,0.63,2200000.0,0,2200000.0
0,2013,African Union,Somalia,1999978.0,0.0,1999978.0,USD ,1.0,1999978.0,0,1999978.0
1,2013,Australia,DRC,2049400.0,0.0,2049400.0,AUD ,0.97,1983819.0,0,1983819.0
2,2013,Australia,Somalia,3689200.0,0.0,3689200.0,AUD ,1.07,3954822.0,0,3954822.0
3,2013,Australia,South Sudan,4816300.0,0.0,4816300.0,AUD ,1.03,4949936.0,0,4949936.0
4,2013,Belgium,DRC,9306400.0,0.0,9306400.0,EUR ,0.75,6965225.0,0,6965225.0
5,2013,Denmark,Somalia,3553218.33,0.0,3553218.33,DKK ,5.62,19965534.0,0,19965534.0
6,2013,Denmark,South Sudan,7054289.98,0.0,7054289.98,DKK ,5.69,40136478.0,0,40136478.0
7,2013,Denmark,Sudan,3575898.44,0.0,3575898.44,DKK ,5.62,20092973.0,0,20092973.0
8,2013,Denmark,Yemen,3624619.94,0.0,3624619.94,DKK,5.52,19999786.47,0,19999786.47
9,2013,Finland,Somalia,3895200.0,0.0,3895200.0,EUR ,0.76,2975933.0,0,2975933.0
10,2013,Germany,oPt,402178.71,0.0,402178.71,EUR,0.75,300000.0,0,300000.0
11,2013,Germany,Somalia,1320150.0,0.0,1320150.0,EUR ,0.75,984915.0,0,984915.0
12,2013,Iceland,oPt,200000.0,0.0,200000.0,ISK,123.34,24667000.0,0,24667000.0
13,2013,Indonesia,Syria,499111.38,0.0,499111.38,USD,1.0,500109.6,0,500109.6
14,2013,Ireland,CAR,2603140.0,0.0,2603140.0,EUR ,0.75,1962382.0,0,1962382.0
15,2013,Ireland,DRC,4987440.0,0.0,4987440.0,EUR ,0.76,3765888.0,0,3765888.0
16,2013,Ireland,Ethiopia,663129.97,0.0,663129.97,EUR,0.75,500000.0,0,500000.0
17,2013,Ireland,oPt,137741.05,0.0,137741.05,EUR,0.73,100000.0,0,100000.0
18,2013,Ireland,Somalia,4580190.0,0.0,4580190.0,EUR ,0.76,3470225.0,0,3470225.0
19,2013,Ireland,South Sudan,3213040.0,0.0,3213040.0,EUR ,0.77,2477964.0,0,2477964.0
20,2013,Ireland,Sudan,3213040.0,0.0,3213040.0,EUR ,0.77,2477964.0,0,2477964.0
21,2013,Ireland,Yemen,261780.1,0.0,261780.1,EUR,0.76,200000.0,0,200000.0
22,2013,Luxembourg,DRC,327350.0,0.0,327350.0,EUR ,0.78,256315.0,0,256315.0
23,2013,Netherlands,CAR,2500000.0,0.0,2500000.0,USD ,1.0,2500000.0,0,2500000.0
24,2013,Netherlands,DRC,1875000.0,0.0,1875000.0,USD ,1.0,1875000.0,0,1875000.0
25,2013,Netherlands,Ethiopia,1250000.0,0.0,1250000.0,USD,1.0,1250000.0,0,1250000.0
26,2013,Netherlands,Somalia,1562500.0,0.0,1562500.0,USD ,1.0,1562500.0,0,1562500.0
27,2013,Netherlands,South Sudan,5000000.0,0.0,5000000.0,USD ,1.0,5000000.0,0,5000000.0
28,2013,Netherlands,Sudan,2250000.0,0.0,2250000.0,USD ,1.0,2250000.0,0,2250000.0
29,2013,Norway,Colombia,497993.17,0.0,497993.17,NOK,6.02,2999910.86,0,2999910.86
30,2013,Norway,DRC,6842006.85,0.0,6842006.85,NOK ,5.91,40414161.0,0,40414161.0
31,2013,Norway,Ethiopia,829988.62,0.0,829988.62,NOK,6.02,4999851.44,0,4999851.44
32,2013,Norway,oPt,1614481.51,0.0,1614481.51,NOK,6.19,10000098.47,0,10000098.47
33,2013,Norway,Pakistan,1681908.97,0.0,1681908.97,NOK,5.95,10000630.74,0,10000630.74
34,2013,Norway,South Sudan,8547008.55,0.0,8547008.55,NOK ,5.85,50000000.0,0,50000000.0
35,2013,Norway,Sudan,10328266.74,0.0,10328266.74,NOK ,5.81,60058871.0,0,60058871.0
36,2013,Norway,Yemen,1614481.51,0.0,1614481.51,NOK,6.19,10000098.47,0,10000098.47
37,2013,PRIVATE SECTOR,Haiti,200.0,0.0,200.0,USD,1.0,200.0,0,200.0
38,2013,Spain,Colombia,662251.66,0.0,662251.66,EUR,0.75,500000.0,0,500000.0
39,2013,Spain,Haiti,331125.83,0.0,331125.83,EUR,0.75,250000.0,0,250000.0
40,2013,Spain,oPt,397350.99,0.0,397350.99,EUR,0.76,300000.0,0,300000.0
41,2013,Sweden,CAR,4495547.91,0.0,4495547.91,SEK ,6.54,29414869.0,0,29414869.0
42,2013,Sweden,Colombia,611192.69,0.0,611192.69,SEK,6.54,4000256.15,0,4000256.15
43,2013,Sweden,DRC,12335973.58,0.0,12335973.58,SEK ,6.41,79085927.0,0,79085927.0
44,2013,Sweden,Ethiopia,1515399.95,0.0,1515399.95,SEK,6.6,10000124.26,0,10000124.26
45,2013,Sweden,Haiti,757699.97,0.0,757699.97,SEK,6.6,5000062.13,0,5000062.13
46,2013,Sweden,Myanmar,757699.97,0.0,757699.97,SEK,6.6,5000062.13,0,5000062.13
47,2013,Sweden,oPt,458394.52,0.0,458394.52,SEK,6.54,3000192.11,0,3000192.11
48,2013,Sweden,Pakistan,3807372.53,0.0,3807372.53,SEK,6.57,25001084.81,0,25001084.81
49,2013,Sweden,Somalia,9805303.09,0.0,9805303.09,SEK ,6.66,65350945.0,0,65350945.0
50,2013,Sweden,South Sudan,13997672.4,0.0,13997672.4,SEK ,6.51,91054859.0,0,91054859.0
51,2013,Sweden,Sudan,14516297.42,0.0,14516297.42,SEK ,6.54,94890500.0,0,94890500.0
52,2013,Sweden,Yemen,2291972.58,0.0,2291972.58,SEK,6.55,15000960.55,0,15000960.55
53,2013,Switzerland,Ethiopia,1294787.63,0.0,1294787.63,CHF,0.93,1200000.0,0,1200000.0
54,2013,Switzerland,oPt,2375422.77,0.0,2375422.77,CHF,0.89,2107000.0,0,2107000.0
