region,country,dyad_name,latitude,longitude,qty_conf,death_total,deaths_civilians
Middle East,Syria,Government of Syria - Syrian insurgents,33.03,37.199,1,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.035818,36.097548,2,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.042415,35.870251,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.050114,35.896324,31,67,3
Middle East,Syria,Government of Syria - Syrian insurgents,33.05593,36.00458,13,24,15
Middle East,Syria,Government of Syria - Syrian insurgents,33.061352,36.075915,2,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.07227,36.18382,3,5,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.08408,35.95076,1,2,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.09,36.44,1,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.09,37.2,2,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.1089,36.00728,3,3,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.11,36.08,3,11,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.11,36.265278,1,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.116627,36.107266,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.125624,35.823967,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.1325,35.884167,4,5,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.13499,36.0093,1,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.13642,35.96367,2,5,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.14518,35.86284,3,10,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.147648,35.999601,3,9,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.15045,36.03931,6,12,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.15352,35.95742,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.155,35.908611,1,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.15646,35.84812,1,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.160788,35.928592,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.16101,36.12538,2,3,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.16131,36.05944,1,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.17204,35.87311,2,5,3
Middle East,Syria,Government of Syria - Syrian insurgents,33.18214,36.22527,5,11,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.18378,35.89158,2,3,3
Middle East,Syria,Government of Syria - Syrian insurgents,33.21,36.31,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.225556,35.831667,8,15,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.235098,35.843067,1,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.245509,36.238264,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.25,35.9,1,3,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.261944,35.819893,6,30,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.264873,36.099559,1,1,1
Middle East,Syria,Government of Syria - Syrian insurgents,33.266667,35.916667,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.28098,35.83043,17,77,4
Middle East,Syria,Government of Syria - Syrian insurgents,33.288216,36.025171,4,6,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.293888,35.849722,1,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.314368,35.877844,10,21,12
Middle East,Syria,Government of Syria - Syrian insurgents,33.32816,35.9988,1,2,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.33425,36.16012,22,35,24
Middle East,Syria,Government of Syria - Syrian insurgents,33.33435,36.20069,2,8,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.353848,36.20069,5,15,5
Middle East,Syria,Government of Syria - Syrian insurgents,33.356644,35.976148,1,1,1
Middle East,Syria,Government of Syria - Syrian insurgents,33.3581,36.2419,2,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.361725,36.201238,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.362222,35.9975,1,3,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.363729,36.160448,10,28,5
Middle East,Syria,Government of Syria - Syrian insurgents,33.3751,36.11287,77,159,70
Middle East,Syria,Government of Syria - Syrian insurgents,33.383248,36.140031,1,2,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.388,36.273,21,49,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.42291,36.339616,1,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.431783,36.238099,2,2,1
Middle East,Syria,Government of Syria - Syrian insurgents,33.433741,36.080092,1,1,1
Middle East,Syria,Government of Syria - Syrian insurgents,33.438608,36.284986,1,0,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.446314,36.338065,4,46,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.447077,36.560215,2,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.45,36.17,1,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.459018,36.232879,97,236,15
Middle East,Syria,Government of Syria - Syrian insurgents,33.459167,36.402778,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.46,36.19,25,44,15
Middle East,Syria,Government of Syria - Syrian insurgents,33.46,37.46,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.46397,36.32075,3,0,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.46578,36.41947,14,76,55
Middle East,Syria,Government of Syria - Syrian insurgents,33.469244,36.330472,3,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.471251,36.338343,7,6,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.480039,36.499989,2,3,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.480277,36.408333,11,36,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.483055,36.214722,1,3,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.484534,36.374172,2,3,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.48464,36.60839,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.486944,36.475278,2,5,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.4894,36.42129,30,110,14
Middle East,Syria,Government of Syria - Syrian insurgents,33.489518,38.656978,1,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.49,36.448611,4,13,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.491111,36.397222,2,6,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.49146,36.469752,69,167,26
Middle East,Syria,Government of Syria - Syrian insurgents,33.495278,36.521667,1,0,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.496522,36.497672,1,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.496666,36.420555,2,8,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.5,36.44,123,240,8
Middle East,Syria,Government of Syria - Syrian insurgents,33.5,37.383333,18,35,8
Middle East,Syria,Government of Syria - Syrian insurgents,33.501111,36.474444,1,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.50354,36.56385,3,3,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.505556,36.465,1,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.50693,36.51888,2,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.508611,36.469722,1,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.51098,36.42466,11,23,4
Middle East,Syria,Government of Syria - Syrian insurgents,33.511304,36.387562,26,95,24
Middle East,Syria,Government of Syria - Syrian insurgents,33.513364,36.291575,152,363,52
Middle East,Syria,Government of Syria - Syrian insurgents,33.513398,36.44121,2,2,1
Middle East,Syria,Government of Syria - Syrian insurgents,33.513465,36.487178,17,38,11
Middle East,Syria,Government of Syria - Syrian insurgents,33.51471,36.4654,1,1,1
Middle East,Syria,Government of Syria - Syrian insurgents,33.515076,36.371739,6,15,11
Middle East,Syria,Government of Syria - Syrian insurgents,33.515526,36.350556,16,26,13
Middle East,Syria,Government of Syria - Syrian insurgents,33.516389,36.401389,2,3,3
Middle East,Syria,Government of Syria - Syrian insurgents,33.51718,36.48874,20,27,22
Middle East,Syria,Government of Syria - Syrian insurgents,33.51926,36.38376,20,30,18
Middle East,Syria,Government of Syria - Syrian insurgents,33.521311,36.364316,3,12,10
Middle East,Syria,Government of Syria - Syrian insurgents,33.52405,36.45619,6,35,32
Middle East,Syria,Government of Syria - Syrian insurgents,33.525401,36.420205,1,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.527253,36.383471,15,28,24
Middle East,Syria,Government of Syria - Syrian insurgents,33.528426,36.352354,10,27,22
Middle East,Syria,Government of Syria - Syrian insurgents,33.530233,36.529905,15,38,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.536111,36.366667,52,101,48
Middle East,Syria,Government of Syria - Syrian insurgents,33.539059,36.400046,10,29,28
Middle East,Syria,Government of Syria - Syrian insurgents,33.545,36.511389,13,36,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.54539,36.38615,4,9,6
Middle East,Syria,Government of Syria - Syrian insurgents,33.54731,36.46001,8,16,4
Middle East,Syria,Government of Syria - Syrian insurgents,33.54832,36.21563,5,8,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.549444,36.372222,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.551647,36.395746,13,25,20
Middle East,Syria,Government of Syria - Syrian insurgents,33.557698,36.440389,10,11,8
Middle East,Syria,Government of Syria - Syrian insurgents,33.55803,36.47058,20,68,8
Middle East,Syria,Government of Syria - Syrian insurgents,33.55837,36.364003,52,86,27
Middle East,Syria,Government of Syria - Syrian insurgents,33.5607,36.2206,9,13,6
Middle East,Syria,Government of Syria - Syrian insurgents,33.56177,36.52501,10,21,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.56489,36.48231,9,19,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.568611,36.461111,3,17,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.572264,36.401811,174,528,383
Middle East,Syria,Government of Syria - Syrian insurgents,33.57429,36.44305,27,59,9
Middle East,Syria,Government of Syria - Syrian insurgents,33.58,36.38,5,11,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.583389,36.361736,4,9,9
Middle East,Syria,Government of Syria - Syrian insurgents,33.58561,36.48597,8,120,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.590134,36.44056,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.594915,36.431701,7,14,5
Middle East,Syria,Government of Syria - Syrian insurgents,33.596944,36.458888,23,54,1
Middle East,Syria,Government of Syria - Syrian insurgents,33.603657,36.197608,3,5,3
Middle East,Syria,Government of Syria - Syrian insurgents,33.60401,36.13583,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.604037,36.515455,2,2,1
Middle East,Syria,Government of Syria - Syrian insurgents,33.606113,36.309127,9,8,3
Middle East,Syria,Government of Syria - Syrian insurgents,33.60982,36.12188,6,12,7
Middle East,Syria,Government of Syria - Syrian insurgents,33.61151,36.14056,3,15,11
Middle East,Syria,Government of Syria - Syrian insurgents,33.616672,36.178793,5,20,18
Middle East,Syria,Government of Syria - Syrian insurgents,33.61672,36.15572,2,2,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.61936,36.11838,3,6,5
Middle East,Syria,Government of Syria - Syrian insurgents,33.62,36.13,12,21,5
Middle East,Syria,Government of Syria - Syrian insurgents,33.63333,36.06667,3,3,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.641395,36.297087,2,7,1
Middle East,Syria,Government of Syria - Syrian insurgents,33.641944,36.692778,11,9,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.65553,36.18763,4,5,4
Middle East,Syria,Government of Syria - Syrian insurgents,33.67382,36.123,3,3,3
Middle East,Syria,Government of Syria - Syrian insurgents,33.690559,36.102683,22,18,12
Middle East,Syria,Government of Syria - Syrian insurgents,33.69564,36.00847,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.699721,36.107683,12,5,2
Middle East,Syria,Government of Syria - Syrian insurgents,33.70058,36.31955,1,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.70819,36.111979,1,15,15
Middle East,Syria,Government of Syria - Syrian insurgents,33.71236,36.47581,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.72,36.89,2,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.726307,36.095947,21,26,5
Middle East,Syria,Government of Syria - Syrian insurgents,33.736938,36.601318,1,3,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.74154,36.6422,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.742023,36.699847,5,8,6
Middle East,Syria,Government of Syria - Syrian insurgents,33.75692,36.39074,3,12,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.8,36.433333,12,17,1
Middle East,Syria,Government of Syria - Syrian insurgents,33.80709,36.73861,4,46,39
Middle East,Syria,Government of Syria - Syrian insurgents,33.807873,36.155698,1,5,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.86068,36.94979,1,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.871421,36.813502,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.918889,36.866389,1,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.96,36.362,2,8,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.970556,36.897222,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,33.971431,36.660399,1,0,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.030495,36.584094,2,8,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.22956,37.24066,3,6,1
Middle East,Syria,Government of Syria - Syrian insurgents,34.24168,37.05843,3,3,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.26971,37.07694,1,1,1
Middle East,Syria,Government of Syria - Syrian insurgents,34.466667,38.3,34,130,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.507778,37.937778,2,5,1
Middle East,Syria,Government of Syria - Syrian insurgents,34.50914,36.57975,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.5624,38.28402,5,15,1
Middle East,Syria,Government of Syria - Syrian insurgents,34.573485,37.463576,1,2,2
Middle East,Syria,Government of Syria - Syrian insurgents,34.65638,37.28477,1,0,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.721111,36.8975,1,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.726818,36.723391,54,112,81
Middle East,Syria,Government of Syria - Syrian insurgents,34.758902,36.597949,1,5,5
Middle East,Syria,Government of Syria - Syrian insurgents,34.771217,36.698579,1,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.77233,37.27883,1,1,1
Middle East,Syria,Government of Syria - Syrian insurgents,34.78,36.68,1,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.787625,36.680902,12,17,3
Middle East,Syria,Government of Syria - Syrian insurgents,34.79919,36.62571,5,6,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.802462,36.707602,30,49,8
Middle East,Syria,Government of Syria - Syrian insurgents,34.802778,36.739167,1,1,1
Middle East,Syria,Government of Syria - Syrian insurgents,34.803889,36.638056,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.8125,36.744166,2,4,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.82,36.68,10,18,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.82179,36.69605,29,93,71
Middle East,Syria,Government of Syria - Syrian insurgents,34.8241,36.67534,2,6,6
Middle East,Syria,Government of Syria - Syrian insurgents,34.825278,36.789722,5,9,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.834404,36.855611,2,8,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.836944,36.568333,2,12,11
Middle East,Syria,Government of Syria - Syrian insurgents,34.84063,36.73093,101,199,105
Middle East,Syria,Government of Syria - Syrian insurgents,34.846666,36.676111,2,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.856944,36.813611,6,9,5
Middle East,Syria,Government of Syria - Syrian insurgents,34.86033,36.88104,3,18,2
Middle East,Syria,Government of Syria - Syrian insurgents,34.865833,36.78,4,6,5
Middle East,Syria,Government of Syria - Syrian insurgents,34.8675,36.7325,8,13,11
Middle East,Syria,Government of Syria - Syrian insurgents,34.86805,36.768889,2,3,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.87,36.78529,2,3,1
Middle East,Syria,Government of Syria - Syrian insurgents,34.87405,36.91968,1,8,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.874444,36.530278,11,22,21
Middle East,Syria,Government of Syria - Syrian insurgents,34.875833,36.466388,7,6,3
Middle East,Syria,Government of Syria - Syrian insurgents,34.876157,36.687027,4,8,6
Middle East,Syria,Government of Syria - Syrian insurgents,34.88229,36.57674,9,22,22
Middle East,Syria,Government of Syria - Syrian insurgents,34.88242,36.99972,1,1,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.883056,36.5,19,38,35
Middle East,Syria,Government of Syria - Syrian insurgents,34.8846,38.87491,3,14,14
Middle East,Syria,Government of Syria - Syrian insurgents,34.88498,36.438816,1,2,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.885278,36.511667,19,37,25
Middle East,Syria,Government of Syria - Syrian insurgents,34.886389,36.648056,4,9,0
Middle East,Syria,Government of Syria - Syrian insurgents,34.8875,36.681944,1,1,1
